id,band_gap
mp-1079615,1.8841
mp-1079832,0
mp-1079812,0
mp-1080799,0
mp-1079945,0
mp-1095188,0
mp-1096318,0.147499999999999
mp-1097052,0.0439
mp-1080867,1.02569999999999
mp-1097439,0
mp-1097636,0
mp-1100449,0
mp-1101188,0
mp-11012,3.0079
mp-1101513,1.8537
mp-1102324,0
mp-1103227,0
mp-1103936,0
mp-1104019,0
mp-1105625,0
mp-1105803,0
mp-1111078,0
mp-1111284,3.7159
mp-1111973,2.48129999999999
mp-1112103,4.3479
mp-1113294,0
mp-1113403,2.5968
mp-1113506,3.95629999999999
mp-11193,0
mp-11413,0
mp-11596,0
mp-1172831,0.2681
mp-1173082,1.8204
mp-11736,4.0315
mp-1174381,0
mp-1174212,0
mp-1175507,0
mp-1175769,0.0122
mp-1175936,0.1531
mp-1176442,0.4355
mp-1176476,0
mp-1176692,0.154999999999999
mp-1176905,0.1908
mp-1178472,4.2338
mp-1178853,0
mp-1178941,0
mp-1179450,0
mp-1181308,2.0742
mp-1182249,0
mp-1183052,0.8127
mp-1184486,0.3671
mp-1184332,0
mp-1184728,0
mp-1184843,0
mp-1184729,0
mp-1184869,0
mp-1185084,0
mp-1184929,0
mp-1185323,0
mp-1185715,0
mp-1186120,0
mp-1186581,0
mp-1186570,0
mp-1186865,0.107399999999999
mp-1187205,0
mp-1187516,4.47319999999999
mp-1187989,0
mp-1188137,0
mp-1188355,0
mp-1189510,0
mp-1189617,0.3542
mp-1190827,2.1416
mp-1192275,1.26929999999999
mp-1194002,0
mp-1193155,0
mp-1196309,2.0212
mp-1197097,5.2441
mp-1197741,1.3003
mp-1198177,0.329899999999999
mp-1198358,2.55879999999999
mp-1198566,0
mp-1199762,5.6196
mp-1201871,0
mp-1202005,0
mp-1202046,4.2921
mp-1202176,5.22289999999999
mp-1202518,1.3169
mp-1202580,2.2553
mp-1203225,0
mp-1203152,0.036
mp-1203580,3.5643
mp-1203554,0
mp-1204026,4.1957
mp-1204177,0.1923
mp-1204303,0.199
mp-1205351,1.6668
mp-1205421,3.3121
mp-1205499,0
mp-1205693,0.881899999999999
mp-1205754,2.22839999999999
mp-1206487,0.1452
mp-1207032,0
mp-1207170,3.636
mp-1207198,0
mp-1207680,3.4447
mp-1207752,0
mp-1208082,1.6827
mp-1208263,0
mp-1209240,0
mp-1209521,4.856
mp-1210416,3.3202
mp-1210442,0
mp-1211025,0
mp-1211907,0
mp-1212113,0
mp-1212399,0
mp-1212826,0
mp-1213273,0
mp-1213381,3.7622
mp-1213496,0.541199999999999
mp-1213649,0.5123
mp-1213769,3.18899999999999
mp-1214112,0
mp-1214529,0
mp-1214696,0
mp-1214948,5.2618
mp-1215370,0
mp-1216119,1.33909999999999
mp-1216087,0
mp-1216295,0
mp-1216580,0
mp-1216610,0
mp-1216759,4.071
mp-1216831,0
mp-1216890,0
mp-1216906,0
mp-1217372,0
mp-1217219,1.2724
mp-1218089,0
mp-1218384,0
mp-1218173,0
mp-1218415,0
mp-1218605,0
mp-1218694,0
mp-1218868,0
mp-1219179,0
mp-1219668,0
mp-1219844,0.0864
mp-1220624,0.3144
mp-1220767,0
mp-1221280,4.5827
mp-1222054,0
mp-1221820,0
mp-1222243,2.2773
mp-1222975,0
mp-1224081,0.492599999999999
mp-1224121,1.0847
mp-1224143,0
mp-1224184,0
mp-1225421,0
mp-1225822,0.0978
mp-1227600,4.6225
mp-1227716,3.014
mp-1227732,0
mp-1227887,0
mp-1227975,0
mp-1228206,0
mp-1228316,0
mp-1228404,0
mp-1228440,1.765
mp-1228500,0
mp-1228867,0
mp-1229074,0
mp-1229196,2.9138
mp-1229215,0
mp-1232072,1.1381
mp-1238416,0.532499999999999
mp-1238798,0
mp-1244870,0
mp-1244989,0.954499999999999
mp-1245342,5.7484
mp-1245555,0
mp-1245857,1.1801
mp-1246204,0.702199999999999
mp-1246411,0
mp-1247342,0
mp-12863,0
mp-14340,1.0371
mp-14734,6.1247
mp-1548,0
mp-16486,0
mp-16363,0.884
mp-16621,0
mp-1707,3.8146
mp-1714,0.697599999999999
mp-17728,0
mp-1788,1.426
mp-18747,0
mp-1996,0
mp-19997,0
mp-19981,0
mp-20264,0
mp-20478,0
mp-20692,0
mp-20806,0
mp-20843,0
mp-2092,0
mp-20940,2.4636
mp-21122,0
mp-22262,0
mp-22571,0.1409
mp-22667,0
mp-22752,0
mp-22680,0
mp-23966,3.4307
mp-2498,0
mp-24480,3.5132
mp-25257,0.0356
mp-25420,0.149499999999999
mp-26855,3.91459999999999
mp-27094,3.38889999999999
mp-2725,0
mp-2752,0
mp-27288,0.9654
mp-27806,2.3579
mp-28364,1.78329999999999
mp-28192,1.7882
mp-28796,1.4284
mp-29076,0
mp-29347,3.0431
mp-30146,3.62879999999999
mp-30527,0
mp-30589,0
mp-30830,0
mp-31247,0
mp-3164,5.9709
mp-3208,0
mp-3417,5.5745
mp-3470,4.6484
mp-39208,1.2264
mp-39260,4.105
mp-4533,3.86339999999999
mp-486,0.5831
mp-5121,3.31779999999999
mp-531527,0
mp-5350,2.27649999999999
mp-540023,0.140599999999999
mp-540701,0
mp-541482,0.251399999999999
mp-541688,1.5323
mp-554410,0.238
mp-554564,0.726799999999999
mp-554724,1.7068
mp-554801,2.9914
mp-556207,2.0244
mp-29144,4.5324
mp-556783,4.5023
mp-557019,4.3166
mp-557043,0
mp-559765,2.72399999999999
mp-5628,0
mp-559836,3.321
mp-565431,0
mp-567342,0
mp-567336,2.2916
mp-567948,0.7161
mp-569228,0
mp-570537,0
mp-571245,0
mp-571500,0
mp-579560,1.9801
mp-580589,5.39549999999999
mp-572597,2.0906
mp-605878,0
mp-608777,0
mp-6105,0.9477
mp-622211,0
mp-614,0
mp-622511,0
mp-622621,0
mp-625474,5.5672
mp-627209,0
mp-625812,2.4593
mp-628781,0
mp-631342,0
mp-631373,0
mp-635,0
mp-632692,0.744199999999999
mp-639135,0
mp-641487,0
mp-644226,3.2422
mp-645273,0
mp-672257,0
mp-652318,1.5163
mp-672654,0
mp-673849,0.0414
mp-676011,0
mp-684093,4.7433
mp-685183,1.314
mp-686572,3.121
mp-690951,4.0268
mp-691111,1.09539999999999
mp-697540,3.4549
mp-694012,4.4422
mp-698567,2.0176
mp-703836,0.4794
mp-707710,2.267
mp-705959,1.5383
mp-721180,2.2383
mp-7289,0.6825
mp-7444,0.5423
mp-7446,1.3575
mp-752611,1.82729999999999
mp-753529,2.1439
mp-754237,4.3153
mp-753881,0
mp-754649,0.1405
mp-754847,1.8705
mp-755439,1.2987
mp-755449,0.368
mp-755519,0.5121
mp-755596,0
mp-755647,0
mp-755811,1.83219999999999
mp-755674,0.9351
mp-756274,2.0979
mp-756584,3.4676
mp-757307,2.05079999999999
mp-757545,0
mp-758494,0.619499999999999
mp-7586,0
mp-758828,0.1488
mp-759149,0.2248
mp-7604,4.0633
mp-760955,1.2143
mp-760981,0.8795
mp-765477,0
mp-765749,0.572599999999999
mp-767737,0
mp-766483,0
mp-768416,3.819
mp-768701,1.8475
mp-768848,3.9769
mp-770514,1.36919999999999
mp-771431,0.6739
mp-771649,0.0787
mp-772060,0.8922
mp-773086,0
mp-774450,0.1067
mp-777345,0
mp-777480,1.44429999999999
mp-777483,2.3677
mp-779515,2.0267
mp-778149,2.3633
mp-850867,0
mp-862293,0
mp-862844,0
mp-862589,0
mp-862925,0
mp-863741,0
mp-865428,0
mp-865091,0
mp-866104,0
mp-866297,0
mp-882,0
mp-962057,0.516799999999999
mp-972112,2.1254
mp-973402,0
mp-973866,0
mp-974966,0
mp-977547,0
mp-977545,0
mp-978009,0
mp-978662,0
mp-978785,0
mp-979043,0
mp-983410,0
mp-984552,0
mp-985295,0
mp-985438,0
mp-995285,0
mp-998965,0
mvc-11234,0
mvc-10959,0.0145
mvc-15605,0
mvc-4222,1.5528
mp-1008559,1.07589999999999
mp-1016852,0
mp-1017531,0
mp-1018135,0.373499999999999
mp-10184,0
mp-1019317,0
mp-1018713,0
mp-1020706,4.9314
mp-1024962,0
mp-1027002,0.3679
mp-1030704,1.6148
mp-1037735,0
mp-1037951,3.6438
mp-1037998,0
mp-1039345,0
mp-1039672,3.8359
mp-1039725,1.7889
mp-10398,0
mp-10446,0
mp-1056920,4.2301
mp-1058887,0
mp-1069083,0
mp-1070583,0
mp-1074201,0
mp-1075030,0
mp-1075405,0
mp-1077077,0
mp-1076131,0
mp-1077925,0
mp-1078542,0.6273
mp-1078582,0
mp-1078755,0
mp-1080348,0.7717
mp-10919,1.72699999999999
mp-1093658,0
mp-1093708,0.2023
mp-1093995,0
mp-1094634,0
mp-1095028,0.0009
mp-1095711,0
mp-1095937,0.387899999999999
mp-1096009,0
mp-1096625,0.0653
mp-1099219,0
mp-1099272,0
mp-1101177,4.4333
mp-1101394,2.6342
mp-1101512,1.82249999999999
mp-1101788,0
mp-1102794,3.30929999999999
mp-1103527,5.9841
mp-1103642,0
mp-1104165,0
mp-1104249,0.222099999999999
mp-1104268,3.22989999999999
mp-1104551,0
mp-1105298,1.55279999999999
mp-1105595,2.3708
mp-1106231,0
mp-1111069,0
mp-1112892,0.848
mp-1120829,0
mp-1147724,2.718
mp-1163927,3.30309999999999
mp-1174046,1.38369999999999
mp-1174465,0.415799999999999
mp-1174495,0.528099999999999
mp-1174535,1.4319
mp-1175210,0
mp-1175418,0
mp-1099340,0
mp-1175482,0
mp-1176277,0
mp-1177057,0.6181
mp-1179600,1.2976
mp-1178395,1.39279999999999
mp-1180744,0.1331
mp-1181047,0
mp-1183169,0
mp-1183260,0
mp-1181818,0.9122
mp-1183425,0
mp-1183625,0
mp-1184345,0
mp-1184810,0
mp-1185028,0
mp-1184819,0
mp-1185212,0
mp-1186667,0
mp-1186692,0
mp-11873,0
mp-1187151,0
mp-1187475,0
mp-1187691,0
mp-1187501,0
mp-1188828,2.0687
mp-1189224,0
mp-1189707,0
mp-1190526,0
mp-1191371,0.272199999999999
mp-1192249,2.54849999999999
mp-1193435,0
mp-1193171,0.4232
mp-1193488,2.9192
mp-1194230,0
mp-1194812,1.61879999999999
mp-1194704,0.5215
mp-1195096,1.6103
mp-1195528,3.65999999999999
mp-1196001,2.5221
mp-1196322,0
mp-1196945,2.6693
mp-1197605,0
mp-1197719,2.2876
mp-1198134,0
mp-1198388,0
mp-1198948,0
mp-1198941,4.1613
mp-1199536,4.1048
mp-1202051,3.2128
mp-1202582,0
mp-1204725,0
mp-1199234,0
mp-1205723,0
mp-1206101,0.152
mp-1206891,1.0586
mp-1207092,0.6476
mp-1207555,0
mp-1207738,1.12549999999999
mp-1208233,0
mp-1208271,0.4315
mp-1208590,0
mp-1208849,0
mp-1208936,0
mp-1209153,2.8456
mp-1209430,0
mp-1209125,0.370099999999999
mp-1211808,0
mp-1211913,0
mp-1212922,0.0291
mp-1213682,4.02839999999999
mp-1213856,0.4165
mp-1214534,2.55289999999999
mp-1214592,4.3139
mp-1215045,0.0528
mp-1215033,1.4827
mp-1215976,0
mp-1216061,0.8999
mp-1216566,0
mp-1217186,0.377699999999999
mp-1217952,0
mp-1218032,1.9047
mp-1218241,2.8034
mp-1218417,0
mp-1218666,0
mp-1219058,0
mp-1219448,0
mp-1219643,4.3979
mp-1219618,0.416999999999999
mp-1220092,0
mp-1220963,0.537199999999999
mp-1220190,2.7204
mp-1220981,3.3434
mp-1221054,0
mp-1221423,2.5845
mp-1222171,2.2828
mp-1222265,0
mp-1222536,0
mp-1222829,0
mp-1223310,0
mp-1223523,1.0845
mp-1223852,0.6488
mp-1225027,0
mp-1225625,0
mp-1226095,0.0015
mp-1226298,0
mp-1226460,0
mp-1226758,1.2683
mp-1226137,0.2378
mp-1227450,0
mp-1227878,4.2498
mp-1228338,0
mp-1228489,2.1913
mp-1228417,0
mp-12286,2.9098
mp-1228608,2.3421
mp-1232408,3.1097
mp-1239140,0
mp-1238725,0
mp-1244512,0.9902
mp-1246234,0
mp-1246507,0
mp-1247120,0
mp-1246542,0
mp-14216,2.6963
mp-1265,4.638
mp-15895,1.6051
mp-1664,0
mp-16864,2.1
mp-17287,0
mp-17262,0
mp-17633,2.96469999999999
mp-20216,2.8636
mp-20962,0
mp-17978,0.4614
mp-21227,0
mp-218,3.8775
mp-22491,0
mp-21560,0.459
mp-22539,0
mp-22902,0
mp-22598,0.9325
mp-23146,4.4778
mp-23412,1.3854
mp-23331,3.9876
mp-23483,0
mp-23558,0.448399999999999
mp-23683,6.2978
mp-23515,0.789099999999999
mp-25444,0
mp-2568,0
mp-26112,3.0991
mp-26192,0
mp-26302,0
mp-27229,3.24719999999999
mp-2698,0
mp-27526,5.3221
mp-27941,2.6499
mp-28080,0.581399999999999
mp-29413,0
mp-28391,5.7869
mp-29415,1.8315
mp-29591,2.7136
mp-2960,0
mp-30278,0
mp-29941,0
mp-30720,0
mp-30737,0
mp-30789,0
mp-30983,5.3412
mp-31378,1.7647
mp-33255,0
mp-33652,0.7945
mp-3516,1.8508
mp-37498,1.9964
mp-40963,4.0183
mp-504211,4.066
mp-505334,0
mp-505457,2.6494
mp-504876,0.9576
mp-510058,0.147399999999999
mp-510311,0
mp-532315,1.7864
mp-540759,0.3448
mp-541010,0
mp-553981,2.3279
mp-542522,1.1683
mp-555592,0
mp-5560,1.4576
mp-556334,0.4596
mp-557658,5.0408
mp-557679,4.2837
mp-558712,0
mp-558923,2.7192
mp-559136,3.5328
mp-559442,0
mp-559492,0
mp-559871,7.52309999999999
mp-560203,5.4814
mp-561124,3.7087
mp-561197,5.5558
mp-561270,2.6395
mp-565843,0.3643
mp-568396,0.8935
mp-568570,0.6097
mp-568623,0
mp-569001,0.2622
mp-570009,0
mp-571281,1.6252
mp-570492,2.4254
mp-5714,0
mp-5837,3.3808
mp-581171,2.2494
mp-589,0
mp-6057,1.8417
mp-608468,1.9806
mp-632282,6.67719999999999
mp-634984,0
mp-636805,2.0573
mp-636827,2.7867
mp-643371,2.5365
mp-6465,0
mp-672184,2.1112
mp-672286,0
mp-675374,2.0161
mp-675780,0
mp-676050,1.0345
mp-6820,0
mp-680539,0.0275
mp-684721,0.258899999999999
mp-685109,1.6761
mp-69,0
mp-690521,0.667499999999999
mp-695243,2.0231
mp-686607,4.2042
mp-696986,3.4969
mp-697575,4.06049999999999
mp-697788,0
mp-698122,0.9125
mp-703682,1.2287
mp-705424,1.519
mp-7073,0.0437
mp-707744,2.8799
mp-720554,5.1041
mp-709886,0.4371
mp-721086,0.4155
mp-7219,1.49919999999999
mp-753753,1.8868
mp-754036,1.3463
mp-754184,3.62129999999999
mp-754198,2.1809
mp-754233,1.2659
mp-754418,0.5523
mp-754863,3.12749999999999
mp-755091,0
mp-755111,0.6551
mp-755353,1.783
mp-755532,0.3895
mp-755639,3.28309999999999
mp-755913,1.61849999999999
mp-756554,0
mp-756781,0
mp-756909,0.2374
mp-743863,0
mp-757245,0.788199999999999
mp-757477,2.5009
mp-757867,3.4608
mp-758169,1.0952
mp-758196,3.0527
mp-758210,0.2865
mp-757203,5.6859
mp-758340,1.30429999999999
mp-758332,2.85149999999999
mp-758382,0
mp-758636,3.80279999999999
mp-758729,0.6253
mp-759032,3.5088
mp-759059,1.726
mp-759327,0.5109
mp-759657,0.449099999999999
mp-761036,1.7262
mp-762266,0
mp-763344,1.1398
mp-763418,0
mp-764752,1.8496
mp-765512,0.2782
mp-765569,0
mp-765739,0.778799999999999
mp-766348,3.6308
mp-766478,2.0703
mp-768479,3.3267
mp-768693,0.9834
mp-768732,3.0892
mp-768923,3.4574
mp-769016,3.25679999999999
mp-769525,0
mp-769596,0.904399999999999
mp-770502,1.6342
mp-771179,0.043900000000001
mp-771270,1.26609999999999
mp-771705,2.59499999999999
mp-773238,0
mp-772116,2.62929999999999
mp-774393,2.7097
mp-774829,0
mp-775132,2.56109999999999
mp-775202,1.2843
mp-777511,3.0795
mp-779050,0.5067
mp-778446,0
mp-780880,0.4884
mp-7891,0.8711
mp-8086,1.0543
mp-849533,2.7654
mp-849311,4.4907
mp-861929,0
mp-861964,0
mp-865126,0
mp-865449,0
mp-867798,0
mp-867954,0
mp-966,0
mp-973625,0
mp-973508,0
mp-973786,0
mp-975452,0
mp-976581,0
mp-976582,0
mp-977422,0
mp-981209,0
mp-981546,0
mp-989581,0
mp-996941,2.5058
mp-997048,0.2835
mvc-11653,0
mp-998430,1.4536
mvc-11993,0
mvc-12090,0
mvc-12187,0.656899999999999
mvc-12581,0
mvc-14071,0
mvc-4668,0.466
mp-1001836,0
mp-1002187,0
mp-1008283,0
mp-1006399,0
mp-1014316,0
mp-1018048,0
mp-1019316,0
mp-1019358,0
mp-1025351,0.937599999999999
mp-1037184,0
mp-1037730,0.830199999999999
mp-1038195,0
mp-1038946,0
mp-1039892,1.79939999999999
mp-1040164,0.608099999999999
mp-1065753,0
mp-10684,0
mp-1066,0
mp-1068559,0
mp-1072544,0.1909
mp-1074194,0
mp-1074276,0
mp-1076123,0
mp-1078217,2.2672
mp-1078823,1.5455
mp-1079169,0
mp-1079758,4.3147
mp-1079760,0
mp-1080275,0.436399999999999
mp-1091363,1.7315
mp-1094568,0
mp-1094481,0
mp-1094653,0
mp-1094661,0
mp-1095712,0
mp-1095755,0
mp-1096489,0
mp-1095925,0
mp-1096849,0.9028
mp-1097575,0
mp-1098348,0
mp-1100619,0
mp-1100456,0
mp-1102254,1.69139999999999
mp-1104673,0
mp-1105293,0.531099999999999
mp-1111996,0.157
mp-1143651,2.1471
mp-1113049,3.1441
mp-1147539,0
mp-1147630,2.66819999999999
mp-1174553,0
mp-1175467,0
mp-1174842,0
mp-1175501,0
mp-1176150,0
mp-1176219,0
mp-1178508,3.7429
mp-1179610,1.79809999999999
mp-1180036,0.669899999999999
mp-1180041,0
mp-1180519,0
mp-1181186,0
mp-1181584,3.0108
mp-1181768,3.89419999999999
mp-1183203,0
mp-1183583,0
mp-1183886,0
mp-1183630,0
mp-1184293,0
mp-11843,0
mp-1184542,0
mp-1184892,0
mp-1184953,0
mp-1184964,0
mp-1185172,0
mp-1185438,0
mp-1185851,0
mp-1185879,0
mp-1186558,0
mp-1186158,0
mp-1186839,0
mp-1187169,0
mp-1187785,0
mp-1187279,0
mp-1187879,0
mp-1188316,1.5025
mp-1188354,0
mp-1188626,0
mp-1188700,2.1318
mp-1188934,0
mp-1189187,0
mp-1190171,4.32819999999999
mp-1189764,0
mp-1190996,0.9611
mp-1191459,4.595
mp-1191796,0
mp-1191826,1.6381
mp-1191833,0
mp-1192199,0
mp-1192315,0
mp-1193215,0.2279
mp-1193408,4.12179999999999
mp-1195294,0.8916
mp-1196996,0.3666
mp-1197214,4.322
mp-1197449,0.1156
mp-1197352,3.5632
mp-1197827,1.0318
mp-1198490,1.87899999999999
mp-1198495,3.5989
mp-1199620,5.4759
mp-1199812,0
mp-1200137,5.5298
mp-1200507,0
mp-1200603,0
mp-1201288,3.71739999999999
mp-1201453,3.7262
mp-1201870,2.0476
mp-1202316,2.4675
mp-1202475,3.2911
mp-1202495,0
mp-1202605,0
mp-1203444,2.3129
mp-1203490,0
mp-1203511,2.0593
mp-1206371,0
mp-1207133,0
mp-1207359,0
mp-1208243,0
mp-1208179,4.5569
mp-1208629,0
mp-1209256,0
mp-1209582,4.0383
mp-1209722,0
mp-1209938,0
mp-1210474,0
mp-1211846,1.1006
mp-1211976,0
mp-1212105,5.5882
mp-1212587,3.1764
mp-1212858,0
mp-1212469,0.0322
mp-1212891,0
mp-1212993,4.1428
mp-1213100,0
mp-1214000,4.9737
mp-1215043,0.2233
mp-1215517,0
mp-1215320,0
mp-1215748,0
mp-1215862,0.5636
mp-1218034,0
mp-1217138,0
mp-1218073,0
mp-1219331,0
mp-1218859,1.85569999999999
mp-1219437,0
mp-1219951,2.4189
mp-1219828,2.4378
mp-1220129,0
mp-1220261,1.1608
mp-1220695,0
mp-1221279,4.22519999999999
mp-1222327,3.4231
mp-1222906,1.32799999999999
mp-1223296,0
mp-1223417,3.6685
mp-1223476,0
mp-1223760,0.4634
mp-1224722,1.1907
mp-1224832,0
mp-1225162,0
mp-1225534,0
mp-1226049,0
mp-1226698,0
mp-1226734,0
mp-1227061,3.4782
mp-1227731,0
mp-1228141,3.2308
mp-1228197,2.71129999999999
mp-1228981,0
mp-1229199,0.0062
mp-1221189,0.154499999999999
mp-1237973,0
mp-1239245,0
mp-1244890,0.9376
mp-1245233,0
mp-1245764,0.6302
mp-1245974,1.8736
mp-1246479,0.5383
mp-1246460,0
mp-1246755,0
mp-1246900,0
mp-1248872,1.2613
mp-1258028,3.8048
mp-1260,0
mp-13497,0
mp-12872,0
mp-16335,0
mp-16365,0
mp-1770,0
mp-17926,0.539
mp-17939,6.8772
mp-18805,0.434
mp-18820,0
mp-19226,3.8276
mp-18899,1.5129
mp-19798,0
mp-19920,0
mp-20070,0
mp-21233,0
mp-20786,0
mp-21482,0
mp-22398,2.4402
mp-22464,0.6243
mp-2399,0
mp-24266,3.0329
mp-26242,0
mp-26124,0
mp-26716,0.0138
mp-27211,4.7279
mp-27397,1.6317
mp-27661,0
mp-28520,0.5919
mp-30795,0
mp-28780,0
mp-3352,0
mp-34330,4.35659999999999
mp-376,0
mp-3613,2.3615
mp-3829,0.3094
mp-39699,0.209099999999999
mp-4271,0
mp-4676,0
mp-4794,3.3407
mp-505701,5.6395
mp-504142,0.5959
mp-5122,1.4948
mp-532119,0
mp-540536,1.6593
mp-541062,0.3364
mp-540946,4.02239999999999
mp-541202,0.0118
mp-542598,0
mp-546339,0
mp-546546,5.5604
mp-551816,1.4507
mp-551544,0
mp-553909,2.1345
mp-554006,4.47979999999999
mp-554071,1.1542
mp-554105,0.5741
mp-554700,2.8511
mp-554711,2.9642
mp-554732,4.7109
mp-555736,2.1378
mp-555920,2.6027
mp-556577,1.5112
mp-556461,1.9141
mp-558269,0
mp-558828,2.346
mp-558939,3.8578
mp-559084,3.8519
mp-559113,4.3509
mp-559539,2.2678
mp-559636,5.2253
mp-559730,2.9729
mp-559826,1.7557
mp-560882,3.4647
mp-560328,1.2258
mp-561075,1.9251
mp-561441,4.0941
mp-561457,4.4589
mp-561944,0
mp-561462,5.0454
mp-567618,0
mp-568375,0
mp-568758,0.786399999999999
mp-570231,0.760699999999999
mp-570499,0
mp-570988,0
mp-571665,0
mp-572159,4.4798
mp-583184,1.551
mp-5834,4.6994
mp-600055,5.6383
mp-600663,0
mp-606777,0
mp-607223,0
mp-610706,1.2864
mp-6131,0
mp-626308,3.6435
mp-6286,0
mp-628633,1.45279999999999
mp-630927,1.99569999999999
mp-631555,0
mp-643841,0
mp-640818,1.1725
mp-644707,0
mp-667273,1.237
mp-669330,0.1224
mp-677131,0
mp-675060,0
mp-6802,2.6178
mp-680724,5.8459
mp-694994,1.1317
mp-685526,0
mp-696416,5.142
mp-696795,0
mp-698573,2.1353
mp-698277,2.8516
mp-705305,1.95329999999999
mp-707457,5.2772
mp-717,8.3669
mp-720324,0.01
mp-721268,2.0938
mp-723,0
mp-7288,2.1135
mp-752430,3.6535
mp-753690,4.45529999999999
mp-753898,0
mp-754112,0
mp-754386,1.95649999999999
mp-754470,0.914999999999999
mp-754504,0.7334
mp-754522,2.1929
mp-754588,0
mp-754785,0.3749
mp-755278,0.7605
mp-755791,0.0051
mp-755934,1.0425
mp-756201,2.2011
mp-756397,0
mp-756452,4.5279
mp-7565,0
mp-756610,0
mp-756922,2.98449999999999
mp-757835,0.3818
mp-759028,3.2481
mp-759273,0.883699999999999
mp-759722,6.4741
mp-760249,2.2615
mp-759954,0
mp-760360,3.30139999999999
mp-762018,3.1592
mp-761194,1.4939
mp-764086,1.5131
mp-766228,2.2697
mp-766325,3.27
mp-767776,2.9532
mp-766364,0
mp-768137,0
mp-768920,4.5219
mp-769604,1.09789999999999
mp-771193,2.5409
mp-771258,0.116
mp-772051,0
mp-772417,1.0027
mp-772613,0.725099999999999
mp-772673,3.3278
mp-775137,0
mp-774300,0
mp-775331,1.4973
mp-776467,2.684
mp-776213,2.0237
mp-776633,0
mp-777827,0.9651
mp-778072,6.1194
mp-779906,3.5716
mp-780092,2.0987
mp-7951,0.646799999999999
mp-780361,4.77729999999999
mp-8249,1.77929999999999
mp-8333,5.10009999999999
mp-861624,0
mp-851105,0
mp-861937,0.609999999999999
mp-863740,0
mp-862493,0
mp-8640,0
mp-864926,0
mp-865005,2.1797
mp-865148,0
mp-865425,0
mp-865581,0
mp-866117,0
mp-866127,0
mp-866820,0
mp-942702,3.9079
mp-9228,2.5605
mp-946,0
mp-9539,0.2464
mp-950995,2.2742
mp-973245,0
mp-972415,0
mp-973732,0
mp-974662,0
mp-976765,0
mp-977264,0
mp-979292,0
mp-984700,0
mp-985584,2.5533
mp-999189,0
mp-998759,3.70019999999999
mp-999394,0
mvc-13092,0
mvc-14915,0
mvc-3578,0.5341
mvc-4419,0
mvc-5024,1.4767
mvc-5150,0.385699999999999
mp-1002109,0
mp-1009221,0
mp-1008501,0
mp-1013549,0.2178
mp-1015582,0
mp-1017539,0.4516
mp-1024050,1.44709999999999
mp-1025522,1.0879
mp-1025386,0
mp-1025851,0
mp-1029574,0
mp-1028686,0.6427
mp-1037532,0
mp-1037846,0
mp-1042,0
mp-1063239,0
mp-1067260,0
mp-1064865,0
mp-10750,0
mp-1076598,0
mp-1076487,0
mp-1077078,5.0649
mp-1077392,0
mp-1079703,0
mp-1078609,0
mp-1080067,0
mp-1080311,0.962199999999999
mp-1080550,0.004
mp-1080756,0
mp-1094018,0.361
mp-1093580,0.0439
mp-1094087,0
mp-1094093,0
mp-1095016,0
mp-1095872,0
mp-1095830,0
mp-1096354,0
mp-1096581,0
mp-1096646,0.025
mp-1096662,0
mp-1097037,0.087400000000001
mp-1097527,0
mp-1097867,0.387599999999999
mp-10991,0
mp-1100605,1.3435
mp-1099822,0.1432
mp-1101887,0
mp-1102163,0
mp-1105046,0.4398
mp-1105577,0
mp-1106349,0
mp-1113030,1.37449999999999
mp-1111894,3.0812
mp-1120784,0.872299999999999
mp-1147657,0
mp-11700,0
mp-1173998,1.07519999999999
mp-1174011,0.0966
mp-1174121,0
mp-1174530,1.25789999999999
mp-1175331,0
mp-1175488,0
mp-1176434,0
mp-1177593,0
mp-1179197,0
mp-1179337,3.3847
mp-1179841,0
mp-1183509,0
mp-1183854,0
mp-1183638,0
mp-1184275,0
mp-1184584,0
mp-1185155,0
mp-1185384,0
mp-1186625,0
mp-1186442,0
mp-1186952,0
mp-1187323,0
mp-1187322,0
mp-1187728,0
mp-1187844,0
mp-1187912,0
mp-1188547,0.453099999999999
mp-1188208,0
mp-1189316,0
mp-1189929,2.5122
mp-1190030,0.603099999999999
mp-1190059,0
mp-1190197,0
mp-1190663,0.276499999999999
mp-1191139,2.6472
mp-1191319,0.2453
mp-1191653,0.389999999999999
mp-1192619,0
mp-1192910,0
mp-1194288,0
mp-1194610,4.6058
mp-1194821,5.0163
mp-1194272,4.6487
mp-1196336,2.4834
mp-1197024,1.7544
mp-1198427,0.5037
mp-1199143,0
mp-1199834,1.29219999999999
mp-1200073,0
mp-1200341,3.9804
mp-1200971,0
mp-1201038,4.7368
mp-1202507,0.704799999999999
mp-1203081,2.7124
mp-1203957,0.2617
mp-1205669,0
mp-1205047,3.46
mp-1205953,0
mp-1206061,0
mp-1207000,0
mp-1206712,0.230999999999999
mp-1207351,0.0403
mp-1207426,0
mp-1207458,0
mp-1207514,0
mp-1207617,0
mp-1207883,0
mp-1208129,0
mp-1208767,0
mp-1209016,0
mp-1209046,2.8928
mp-1209838,0
mp-1210578,0.0633
mp-1210986,0
mp-1211061,0.0599
mp-1212270,3.1118
mp-1211112,0.840299999999999
mp-1212379,0
mp-1212760,0
mp-1213269,0.0269
mp-1213369,0.960199999999999
mp-1213706,2.0952
mp-1213916,0.0007
mp-1214040,0
mp-1214143,0.0804
mp-1214493,0
