id,ehull
mp-5615,0.0
mp-561619,0.002
mp-561620,0.0
mp-561622,0.0
mp-561641,0.0
mp-561664,0.0
mp-561681,0.0
mp-561682,0.0
mp-561703,0.146
mp-561710,0.0
mp-561751,0.0
mp-561778,0.0
mp-561786,0.0
mp-561827,0.034
mp-561834,0.21
mp-5618,0.0
mp-561902,0.0
mp-561942,0.004
mp-561947,0.0
mp-561954,0.023
mp-561974,0.03
mp-561991,0.0
mp-562054,0.957
mp-562065,0.011
mp-562090,0.119
mp-562100,0.017
mp-562102,0.0
mp-562137,0.0
mp-562182,0.049
mp-5621,0.0
mp-562248,0.555
mp-562260,0.056
mp-562263,0.0
mp-562283,0.097
mp-562420,0.001
mp-562441,0.0
mp-562550,0.153
mp-562561,0.038
mp-5625,0.0
mp-562610,0.286
mp-562667,0.164
mp-562726,0.0
mp-562779,0.0
mp-562815,0.25
mp-562854,0.0
mp-562987,0.081
mp-563025,0.034
mp-5632,0.0
mp-5634,0.0
mp-5639,0.072
mp-563,1.511
mp-5652,0.013
mp-566278,0.0
mp-567060,0.106
mp-567177,0.0
mp-567178,0.002
mp-567196,0.001
mp-567199,0.001
mp-567219,0.0
mp-567221,0.091
mp-567228,0.0
mp-567259,0.002
mp-567278,0.0
mp-567279,0.004
mp-567296,0.002
mp-567299,0.473
mp-567313,0.0
mp-567318,0.0
mp-567336,0.001
mp-567359,0.001
mp-567365,0.002
mp-567371,0.0
mp-567386,0.0
mp-567402,0.001
mp-567418,0.276
mp-567428,0.0
mp-567441,0.0
mp-567442,0.001
mp-567459,0.227
mp-567471,0.005
mp-567483,0.001
mp-567484,0.044
mp-567498,0.0
mp-567503,0.0
mp-567505,0.0
mp-567510,0.0
mp-567515,0.0
mp-567534,0.001
mp-567537,0.005
mp-567542,0.0
mp-567558,0.0
mp-567583,0.0
mp-567594,0.001
mp-567604,0.0
mp-567628,0.0
mp-567629,0.001
mp-567636,0.0
mp-567644,0.0
mp-567652,0.0
mp-567655,0.0
mp-567666,0.0
mp-567677,0.119
mp-567680,0.03
mp-567681,0.0
mp-567699,0.518
mp-567713,0.002
mp-567714,0.0
mp-567716,0.0
mp-567720,0.01
mp-567741,0.052
mp-567744,0.0
mp-567752,0.0
mp-567771,0.0
mp-567776,0.0
mp-567780,0.0
mp-567789,0.0
mp-567809,0.025
mp-567817,0.005
mp-567836,0.0
mp-567855,0.005
mp-567878,0.0
mp-567885,0.147
mp-567907,0.0
mp-567913,0.0
mp-567931,0.0
mp-567944,0.281
mp-567948,0.006
mp-567949,0.0
mp-567967,0.0
mp-567975,0.012
mp-567998,0.0
mp-5679,0.011
mp-568005,0.0
mp-568018,0.0
mp-568021,0.0
mp-568032,0.004
mp-568050,0.025
mp-568052,0.0
mp-568062,0.0
mp-568100,0.036
mp-568108,0.0
mp-568116,0.045
mp-568134,0.011
mp-568137,0.023
mp-568146,0.0
mp-568157,0.049
mp-568172,0.048
mp-568177,0.005
mp-568191,0.0
mp-568208,0.002
mp-568233,0.008
mp-568244,0.0
mp-568252,0.0
mp-568263,0.0
mp-568264,0.0
mp-568269,0.0
mp-568273,0.033
mp-568284,0.0
mp-568286,0.006
mp-568289,0.008
mp-568293,0.032
mp-568299,0.233
mp-568301,0.002
mp-568313,0.699
mp-568328,0.014
mp-568333,0.014
mp-568338,0.006
mp-568342,0.073
mp-568346,0.0
mp-568363,0.006
mp-568373,0.102
mp-568385,0.0
mp-568388,0.027
mp-568390,0.248
mp-568400,0.0
mp-568410,0.507
mp-568422,0.217
mp-568428,0.008
mp-568439,0.011
mp-568450,0.0
mp-568469,0.0
mp-568483,0.001
mp-568498,0.0
mp-568505,0.872
mp-568516,0.022
mp-568523,0.541
mp-568536,0.006
mp-568540,0.0
mp-568543,0.013
mp-568544,0.007
mp-568560,0.0
mp-568570,0.011
mp-568584,0.016
mp-568588,0.0
mp-568592,0.0
mp-568595,0.091
mp-568598,0.002
mp-568603,0.024
mp-568604,0.282
mp-568619,0.001
mp-568628,0.003
mp-568638,0.0
mp-568656,0.0
mp-568661,0.003
mp-568662,0.0
mp-568666,0.0
mp-568670,0.0
mp-568690,0.001
mp-568722,0.002
mp-568730,0.003
mp-568742,0.002
mp-568758,0.038
mp-568778,0.0
mp-568796,0.001
mp-568801,0.0
mp-568802,0.003
mp-568803,0.0
mp-568848,0.0
mp-568861,0.277
mp-568889,0.126
mp-568890,0.003
mp-568895,0.0
mp-568916,0.0
mp-568927,0.103
mp-568932,0.078
mp-568943,0.115
mp-568949,0.023
mp-568954,0.0
mp-568968,0.0
mp-568971,0.007
mp-568978,0.272
mp-568986,0.0
mp-568987,0.0
mp-569008,0.03
mp-569017,0.016
mp-569028,0.0
mp-569044,0.055
mp-569051,0.04
mp-569052,0.141
mp-569059,0.0
mp-569060,0.0
mp-569066,0.006
mp-569085,0.029
mp-569106,0.0
mp-569107,0.0
mp-569114,0.0
mp-569117,0.019
mp-569126,0.0
mp-569129,0.0
mp-569149,0.0
mp-569152,0.0
mp-569157,0.001
mp-569170,0.034
mp-569175,0.0
mp-569178,0.0
mp-569193,0.0
mp-569207,0.113
mp-569238,0.018
mp-569246,0.006
mp-569261,0.0
mp-569267,0.0
mp-569272,0.075
mp-569287,0.002
mp-569299,0.023
mp-569303,0.439
mp-569304,0.0
mp-569346,0.009
mp-569360,0.001
mp-569410,0.006
mp-569442,0.0
mp-569450,0.0
mp-569454,0.0
mp-569461,0.365
mp-569484,0.0
mp-5694,0.0
mp-569501,0.0
mp-569507,0.0
mp-569522,0.0
mp-569525,0.076
mp-569531,0.005
mp-569535,0.0
mp-569548,0.0
mp-569557,0.0
mp-569567,0.144
mp-569571,0.0
mp-569595,0.002
mp-569600,0.041
mp-569613,0.001
mp-569617,0.0
mp-569623,0.003
mp-569626,0.199
mp-569639,0.0
mp-569653,0.0
mp-569655,0.321
mp-569675,0.0
mp-569677,0.0
mp-569679,0.16
mp-569687,0.003
mp-569707,0.009
mp-569711,0.143
mp-569715,0.013
mp-569764,0.001
mp-569766,0.0
mp-569779,0.0
mp-569790,0.0
mp-569810,0.0
mp-569812,0.0
mp-569813,0.001
mp-569815,0.0
mp-569827,0.028
mp-569842,0.0
mp-569857,0.0
mp-569862,0.0
mp-569867,0.0
mp-569889,0.264
mp-569939,0.004
mp-569940,0.0
mp-569943,0.006
mp-569952,0.0
mp-569960,0.086
mp-569964,0.001
mp-569970,0.0
mp-569978,0.003
mp-569994,0.001
mp-570002,0.764
mp-570008,0.0
mp-570019,0.001
mp-570044,0.0
mp-570045,0.0
mp-570051,0.013
mp-570054,0.001
mp-570076,0.009
mp-570079,0.048
mp-570080,0.0
mp-570081,0.001
mp-570082,0.001
mp-570084,0.0
mp-570097,0.0
mp-570117,0.0
mp-570125,0.0
mp-570127,0.001
mp-570130,0.013
mp-570136,0.0
mp-570140,0.011
mp-570155,0.253
mp-570157,0.014
mp-570158,0.0
mp-570168,0.005
mp-570172,0.01
mp-570173,0.007
mp-570180,0.02
mp-570211,0.274
mp-570213,0.0
mp-570219,0.0
mp-570223,0.013
mp-570231,0.033
mp-570238,0.0
mp-570256,0.002
mp-570258,0.012
mp-570259,0.001
mp-570262,0.0
mp-570270,0.0
mp-570276,0.0
mp-570301,0.042
mp-570321,0.001
mp-570324,0.0
mp-570339,0.014
mp-570340,0.0
mp-570354,0.181
mp-570355,0.0
mp-570363,0.222
mp-570370,0.0
mp-570377,0.033
mp-570379,0.0
mp-570388,0.048
mp-570418,0.0
mp-570431,0.176
mp-570437,0.001
mp-570443,0.0
mp-570472,0.001
mp-570485,0.0
mp-570506,0.0
mp-570511,0.001
mp-570514,0.147
mp-570520,0.0
mp-570536,0.0
mp-570538,0.0
mp-570542,0.246
mp-570544,0.0
mp-570553,0.0
mp-570559,0.001
mp-570572,0.146
mp-570589,0.065
mp-570590,0.029
mp-570606,0.0
mp-570609,0.0
mp-570613,0.001
mp-570671,0.001
mp-570687,0.011
mp-570690,0.008
mp-570697,0.763
mp-5706,0.003
mp-570700,0.0
mp-570706,0.0
mp-570744,0.059
mp-570747,0.007
mp-570779,0.0
mp-570781,0.0
mp-570782,0.122
mp-5707,0.0
mp-570803,0.0
mp-570823,0.0
mp-570838,0.0
mp-570844,0.0
mp-570847,0.358
mp-570848,0.304
mp-570850,0.0
mp-570858,0.036
mp-570873,0.092
mp-570875,0.074
mp-570882,0.001
mp-570886,0.0
mp-570887,0.0
mp-570891,0.073
mp-570902,0.0
mp-570922,0.084
mp-570930,0.007
mp-570935,0.0
mp-570939,0.0
mp-570951,0.033
mp-570957,0.0
mp-570959,0.0
mp-570961,0.045
mp-570962,0.0
mp-570964,0.141
mp-5709,0.0
mp-571006,0.001
mp-571011,0.0
mp-571020,0.0
mp-571037,0.001
mp-571079,0.019
mp-571091,0.001
mp-571093,0.0
mp-571096,0.003
mp-5710,0.0
mp-571100,0.005
mp-571102,0.0
mp-571103,0.002
mp-571122,0.0
mp-571124,0.0
mp-571134,0.184
mp-571136,0.001
mp-571146,0.0
mp-571156,0.02
mp-571162,0.0
mp-571164,0.0
mp-571166,0.001
mp-571189,0.0
mp-571195,0.004
mp-571197,0.001
mp-571222,0.0
mp-571225,0.0
mp-571232,0.001
mp-571235,0.0
mp-571247,0.009
mp-571260,0.0
mp-571266,0.001
mp-571279,0.0
mp-571281,0.063
mp-571297,0.374
mp-571306,0.0
mp-571313,0.0
mp-571324,0.0
mp-571333,0.0
mp-571347,0.0
mp-571386,0.178
mp-571387,0.142
mp-571390,0.025
mp-571394,0.126
mp-571409,0.011
mp-571414,0.009
mp-571418,0.0
mp-571425,0.011
mp-571433,0.371
mp-571436,0.019
mp-571440,0.0
mp-571442,0.0
mp-571445,0.0
mp-571452,0.002
mp-571453,0.0
mp-571454,0.487
mp-571458,0.013
mp-571461,0.0
mp-571464,0.0
mp-571465,0.037
mp-571467,0.0
mp-571468,0.007
mp-571505,0.006
mp-571514,0.001
mp-571519,0.001
mp-571526,0.226
mp-571527,0.0
mp-571535,0.001
mp-571538,0.001
mp-571539,0.001
mp-571550,0.037
mp-571555,0.001
mp-571558,0.043
mp-571559,0.001
mp-571567,0.0
mp-571568,0.001
mp-571578,0.001
mp-571579,0.0
mp-571583,0.001
mp-571592,0.001
mp-571594,0.005
mp-571595,0.001
mp-571605,0.001
mp-571615,0.001
mp-571616,0.0
mp-571627,0.103
mp-571636,0.002
mp-571642,0.001
mp-571653,0.497
mp-571666,0.028
mp-572231,0.0
mp-572291,0.0
mp-572332,0.003
mp-572452,0.0
mp-5724,0.003
mp-572526,0.0
mp-572537,0.161
mp-572596,0.0
mp-5725,0.044
mp-572758,0.0
mp-572767,0.0
mp-572822,0.526
mp-573030,0.0
mp-573051,0.0
mp-573084,0.277
mp-573204,0.0
mp-573316,0.0
mp-573321,0.0
mp-573324,0.0
mp-573358,0.0
mp-573376,0.0
mp-573514,0.0
mp-573567,0.132
mp-573581,0.0
mp-573588,0.038
mp-573608,0.039
mp-573658,0.0
mp-573697,0.0
mp-573710,0.0
mp-573721,0.0
mp-573755,0.001
mp-573763,0.0
mp-573815,0.0
mp-573909,0.424
mp-573974,0.009
mp-574029,0.257
mp-574040,0.0
mp-574060,0.386
mp-574086,0.0
mp-574138,0.0
mp-574169,0.0
mp-574279,0.02
mp-574338,0.0
mp-574424,0.635
mp-574485,0.001
mp-574486,0.268
mp-574599,0.0
mp-574620,0.0
mp-574653,0.0
mp-574663,0.037
mp-574822,0.255
mp-5756,0.0
mp-5760,0.0
mp-5767,0.0
mp-5770,0.075
mp-5777,0.0
mp-5782,0.0
mp-5784,0.0
mp-579086,0.0
mp-5794,0.0
mp-579536,0.0
mp-579556,0.0
mp-579560,0.0
mp-5795,0.0
mp-5798,0.098
mp-580541,0.0
mp-580589,0.0
mp-580631,0.0
mp-580748,0.0
mp-580886,0.03
mp-5808,0.0
mp-580941,0.047
mp-580962,0.377
mp-581024,0.0
mp-581143,0.025
mp-5811,0.004
mp-5813,0.011
mp-581609,0.001
mp-581749,0.0
mp-581833,0.014
mp-581857,0.041
mp-582259,0.025
mp-582549,0.001
mp-5827,0.064
mp-582988,0.013
mp-583052,0.0
mp-5838,0.0
mp-5840,0.0
mp-584134,0.035
mp-5841,0.306
mp-5853,0.0
mp-5854,0.0
mp-5858,0.0
mp-5860,0.0
mp-5874,0.0
mp-5878,0.0
mp-5881,0.0
mp-5884,0.0
mp-5889,0.012
mp-588,0.0
mp-5893,0.244
mp-5899,0.0
mp-5914,0.003
mp-5920,0.0
mp-5924,0.115
mp-5926,0.0
mp-5928,0.0
mp-5933,0.008
mp-5955,0.0
mp-5962,0.0
mp-5966,0.0
mp-5967,0.0
mp-5970,0.0
mp-5977,0.0
mp-5985,0.0
mp-5986,0.003
mp-5999,0.0
mp-600001,0.025
mp-600002,0.014
mp-600003,0.009
mp-600004,0.012
mp-600005,0.016
mp-600016,0.011
mp-600023,0.014
mp-600038,0.025
mp-600089,0.009
mp-600151,0.154
mp-601257,0.0
mp-601286,0.0
mp-6013,0.0
mp-601401,0.043
mp-6017,0.0
mp-6023,0.0
mp-6026,0.0
mp-602,0.001
mp-603719,0.361
mp-6037,0.0
mp-603907,0.19
mp-603935,0.088
mp-6040,0.0
mp-604884,0.004
mp-605034,0.0
mp-605350,0.055
mp-605824,0.247
mp-605843,0.191
mp-605853,0.186
mp-605863,0.048
mp-6058,0.0
mp-6059,0.0
mp-605,0.0
mp-6062,0.0
mp-606313,0.187
mp-606393,0.004
mp-6064,0.0
mp-606510,0.0
mp-6065,0.039
mp-606604,0.058
mp-606650,0.378
mp-6066,0.0
mp-606711,0.059
mp-6070,0.741
mp-607291,0.014
mp-607298,0.0
mp-607436,0.0
mp-607450,0.0
mp-607477,0.0
mp-607711,0.16
mp-607712,0.0
mp-607818,0.048
mp-607829,0.0
mp-607931,0.0
mp-607987,0.0
mp-608014,0.0
mp-608081,0.076
mp-608206,0.395
mp-608317,0.595
mp-608357,0.17
mp-608439,0.137
mp-608555,0.0
mp-609151,0.027
mp-6094,0.023
mp-6097,0.006
mp-610430,0.061
mp-610491,0.0
mp-610517,0.024
mp-610738,0.0
mp-6110,0.052
mp-611316,0.035
mp-611426,0.146
mp-611448,0.143
mp-611517,0.006
mp-6119,0.032
mp-612118,0.0
mp-6122,0.0
mp-6126,0.0
mp-612740,0.0
mp-612946,0.107
mp-612,0.02
mp-613162,0.004
mp-6134,0.0
mp-613652,0.247
mp-6137,0.0
mp-6138,0.0
mp-613910,0.0
mp-614013,0.0
mp-614185,0.499
mp-614311,0.0
mp-614603,0.0
mp-614803,0.0
mp-614918,0.731
mp-615141,0.202
mp-615173,0.052
mp-615444,0.54
mp-616196,0.0
mp-616255,0.037
mp-616378,0.012
mp-616407,0.173
mp-616458,0.0
mp-616468,0.165
mp-616514,0.643
mp-616521,0.231
mp-616555,0.702
mp-616557,0.458
mp-616564,0.0
mp-616572,0.014
mp-616597,0.0
mp-616610,0.037
mp-6166,0.008
mp-616900,0.07
mp-617281,0.0
mp-6179,0.0
mp-617,0.005
mp-6181,0.016
mp-6182,0.0
mp-618807,0.02
mp-618991,0.048
mp-619032,0.003
mp-619071,0.023
mp-619279,0.002
mp-6192,0.0
mp-619546,0.006
mp-620404,0.204
mp-6204,0.0
mp-6208,0.0
mp-621112,0.0
mp-6215,0.0
mp-622195,0.0
mp-622268,0.015
mp-6227,0.015
mp-6228,0.0
mp-623024,0.0
mp-623028,0.0
mp-623135,0.004
mp-6231,0.0
mp-623837,0.51
mp-623854,0.013
mp-623984,0.045
mp-624190,0.0
mp-624191,0.009
mp-624214,0.001
mp-624234,0.001
mp-624397,0.032
mp-624400,0.002
mp-624406,0.002
mp-6244,0.0
mp-624688,0.404
mp-624689,0.133
mp-624691,0.011
mp-624,0.0
mp-625051,0.048
mp-625054,0.0
mp-625055,0.048
mp-625075,0.168
mp-625094,0.0
mp-625104,0.547
mp-625111,0.07
mp-625112,0.069
mp-625113,0.084
mp-625136,0.0
mp-625142,0.111
mp-625145,0.043
mp-625150,0.0
mp-625151,0.0
mp-625154,0.081
mp-625199,0.206
mp-625208,0.048
mp-625230,0.041
mp-625238,0.026
mp-625246,0.049
mp-625258,0.025
mp-625272,0.036
mp-625316,0.039
mp-625318,0.025
mp-625320,0.049
mp-625359,0.0
mp-625367,0.009
mp-625377,0.491
mp-625385,0.456
mp-625392,0.001
mp-625397,0.0
mp-6253,0.0
mp-625402,0.0
mp-625403,0.0
mp-625404,0.018
mp-625407,0.049
mp-625409,0.001
mp-625415,0.019
mp-625445,0.03
mp-625447,0.0
mp-625455,0.05
mp-625465,0.035
mp-625472,0.032
mp-625474,0.056
mp-625475,0.0
mp-625487,0.084
mp-625488,0.1
mp-625501,0.028
mp-625509,0.0
mp-625513,0.034
mp-625521,0.0
mp-625525,0.05
mp-625526,0.022
mp-625532,0.138
mp-625548,0.011
mp-625557,0.186
mp-625565,0.022
mp-625583,0.032
mp-625663,0.005
mp-625677,0.021
mp-625700,0.08
mp-625714,0.087
mp-625718,0.023
mp-625731,0.069
mp-625744,0.134
mp-625809,0.319
mp-625812,0.341
mp-625821,0.176
mp-625823,0.109
mp-625826,0.08
mp-625830,0.0
mp-625837,0.04
mp-625886,0.145
mp-625927,0.029
mp-625941,0.089
mp-625950,0.191
mp-625959,0.115
mp-625993,0.06
mp-625996,0.07
mp-6259,0.002
mp-626000,0.0
mp-626012,0.05
mp-626037,0.035
mp-626083,0.046
mp-626085,0.138
mp-626113,0.611
mp-626149,0.242
mp-626151,0.0
mp-626165,0.052
mp-626173,0.0
mp-626182,0.028
mp-626194,0.015
mp-626417,0.0
mp-626497,0.037
mp-626500,0.054
mp-626504,0.041
mp-626506,0.072
mp-626528,0.045
mp-626534,0.367
mp-626543,0.205
mp-626547,0.092
mp-626554,0.029
mp-626555,0.079
mp-626556,0.109
mp-626558,0.07
mp-626566,0.073
mp-626569,0.269
mp-626572,0.232
mp-6265,0.0
mp-626620,0.0
mp-626643,0.188
mp-626644,0.007
mp-626647,0.033
mp-626690,0.086
mp-626716,0.003
mp-626720,0.02
mp-626721,0.001
mp-626726,0.007
mp-626750,0.052
mp-626778,0.012
mp-626785,0.0
mp-626788,0.019
mp-626799,0.0
mp-626800,0.028
mp-626819,0.017
mp-626829,0.065
mp-626835,0.062
mp-6270,0.0
mp-627151,0.112
mp-6273,0.0
mp-627401,0.009
mp-627601,0.096
mp-628185,0.0
mp-628583,0.103
mp-628606,0.021
mp-628643,0.0
mp-628726,0.008
mp-628773,0.076
mp-6287,0.002
mp-629015,0.004
mp-629458,0.537
mp-6296,0.031
mp-6300,0.0
mp-6304,0.026
mp-630528,0.028
mp-630760,0.143
mp-630773,0.084
mp-630851,0.0
mp-631316,0.054
mp-631399,1.44
mp-631505,1.306
mp-631519,1.558
mp-631545,1.679
mp-631550,1.536
mp-6318,0.0
mp-632172,0.001
mp-632176,0.976
mp-632229,0.0
mp-632282,0.191
mp-632291,0.001
mp-632296,0.0
mp-632319,0.052
mp-632326,0.0
mp-632403,0.064
mp-632480,0.062
mp-632485,0.234
mp-632532,0.143
mp-632539,0.358
mp-6325,0.0
mp-632656,0.0
mp-632657,0.233
mp-632667,0.035
mp-632672,0.362
mp-632684,0.0
mp-632706,0.098
mp-632711,0.013
mp-632734,0.223
mp-632760,0.0
mp-6327,0.008
mp-632808,0.623
mp-633099,0.014
mp-633158,0.0
mp-6332,0.0
mp-6333,0.0
mp-634059,0.054
mp-634062,0.014
mp-6340,0.034
mp-634101,0.328
mp-634105,0.31
mp-634113,0.003
mp-634117,0.0
mp-634326,0.0
mp-634381,0.031
mp-634410,0.27
mp-634418,0.0
mp-634429,0.229
mp-634431,0.0
mp-634464,1.134
mp-634466,0.018
mp-634657,0.0
mp-634676,0.0
mp-634751,0.059
mp-634755,0.106
mp-634805,0.875
mp-634812,0.068
mp-634855,0.128
mp-634859,0.0
mp-634896,0.298
mp-634979,0.4
mp-634,0.004
mp-635393,0.086
mp-635413,0.0
mp-635425,0.272
mp-6356,0.0
mp-635713,0.095
mp-636284,0.002
mp-636368,0.0
mp-636461,0.022
mp-636559,0.144
mp-636813,0.038
mp-636827,0.302
mp-636839,0.294
mp-6368,0.014
mp-636934,0.275
mp-637235,0.12
mp-637251,0.0
mp-637582,0.065
mp-6376,0.0
mp-638005,0.002
mp-638033,0.7
mp-638061,0.0
mp-638078,0.0
mp-638137,0.295
mp-638236,0.075
mp-6384,0.012
mp-638729,0.0
mp-638749,0.0
mp-638765,0.8
mp-6388,0.0
mp-6391,0.0
mp-639463,0.01
mp-639682,0.029
mp-639747,0.296
mp-640053,0.008
mp-640058,0.004
mp-640075,0.15
mp-640080,0.167
mp-6402,0.0
mp-640324,0.0
mp-640553,0.037
mp-640614,0.009
mp-6408,0.0
mp-640917,2.422
mp-641365,0.061
mp-641441,0.249
mp-641541,0.208
mp-641923,0.0
mp-641,0.0
mp-642363,0.28
mp-6424,0.101
mp-642648,0.0
mp-642650,0.0
mp-642661,0.03
mp-642662,0.29
mp-642682,0.03
mp-642690,0.009
mp-642706,0.127
mp-642725,0.0
mp-642735,0.006
mp-642736,0.008
mp-642739,0.001
mp-642740,0.0
mp-642807,0.0
mp-642810,0.357
mp-642817,0.002
mp-642821,0.0
mp-642822,0.023
mp-642824,0.007
mp-642831,0.007
mp-642845,0.0
mp-642847,0.0
mp-642991,0.077
mp-642996,0.0
mp-642999,0.097
mp-643001,0.0
mp-643002,0.0
mp-643004,0.0
mp-643005,0.0
mp-643006,0.009
mp-643009,0.0
mp-643010,0.002
mp-643013,0.003
mp-643022,0.008
mp-643023,0.069
mp-643026,0.011
mp-643033,0.0
mp-643043,0.008
mp-643047,0.0
mp-643061,0.0
mp-643062,0.0
mp-643066,0.0
mp-643069,0.0
mp-643070,0.002
mp-643099,0.834
mp-643101,0.0
mp-643108,0.006
mp-643243,0.0
mp-643248,0.01
mp-643253,0.0
mp-643257,0.0
mp-643259,0.002
mp-643260,0.0
mp-643263,0.011
mp-643264,0.0
mp-643270,0.0
mp-643279,0.0
mp-643306,0.209
mp-643346,0.004
mp-643356,0.005
mp-643359,0.028
mp-643364,0.0
mp-643365,0.13
mp-643370,0.0
mp-643371,0.0
mp-643384,0.0
mp-643385,0.0
mp-643387,0.0
mp-643392,0.035
mp-643394,0.028
mp-643397,0.006
mp-643431,0.02
mp-643439,0.0
mp-643446,0.001
mp-643561,1.148
mp-643573,0.0
mp-643586,0.0
mp-643651,0.001
mp-643658,0.0
mp-643666,0.039
mp-643683,0.0
mp-643702,0.002
mp-643708,0.001
mp-643712,0.008
mp-643718,0.005
mp-643727,0.0
mp-643749,0.002
mp-643754,0.104
mp-643776,0.0
mp-643788,0.067
mp-643794,0.577
mp-643801,0.0
mp-643814,0.018
mp-643895,0.0
mp-643896,0.018
mp-643902,0.0
mp-643989,0.087
mp-644092,0.004
mp-6440,0.0
mp-644101,0.073
mp-644103,0.009
mp-644203,0.012
mp-644221,0.318
mp-644222,0.0
mp-644223,0.047
mp-644225,0.006
mp-644226,0.056
mp-644236,0.002
mp-644245,0.008
mp-644271,0.0
mp-644272,0.463
mp-644276,0.845
mp-644285,0.0
mp-644385,0.46
mp-644409,0.001
mp-644418,0.016
mp-644419,0.0
mp-644431,0.009
mp-644486,0.005
mp-644492,0.0
mp-644494,0.0
mp-644497,0.714
mp-644594,0.191
mp-644607,0.011
mp-644741,0.244
mp-644751,0.272
mp-644852,0.014
mp-644883,0.036
mp-6449,0.0
mp-644,0.012
mp-6450,0.0
mp-645124,0.354
mp-645295,0.308
mp-645299,0.363
mp-645303,0.233
mp-645317,0.15
mp-645330,0.23
mp-6455,0.0
mp-645709,0.007
mp-645740,0.027
mp-645774,0.005
mp-6459,0.0
mp-646007,0.0
mp-6462,0.005
mp-6468,0.013
mp-647102,0.0
mp-647226,0.203
mp-647366,0.0
mp-647489,0.002
mp-647813,0.0
mp-6478,0.003
mp-648164,0.571
mp-6481,0.0
mp-648573,0.131
mp-6486,0.0
mp-648,0.0
mp-6492,0.0
mp-6494,0.0
mp-649774,0.003
mp-649950,0.058
mp-6499,0.0
mp-650023,0.125
mp-6500,0.0
mp-650442,0.0
mp-6504,0.005
mp-650526,0.439
mp-650532,0.0
mp-650619,0.004
mp-6507,0.0
mp-650929,0.033
mp-6509,0.0
mp-6511,0.004
mp-651217,0.34
mp-651723,0.564
mp-651814,0.0
mp-6524,0.004
mp-6526,0.0
mp-654305,0.503
mp-655001,0.291
mp-655105,0.395
mp-655141,0.357
mp-655275,0.235
mp-655297,0.089
mp-655353,0.22
mp-6553,0.001
mp-655489,0.045
mp-655613,0.003
mp-655,0.0
mp-6560,0.019
mp-6564,0.0
mp-656850,0.495
mp-6568,0.006
mp-657176,0.152
mp-6573,0.243
mp-6574,0.0
mp-6586,0.0
mp-6591,0.0
mp-6599,0.0
mp-6600,0.0
mp-6606,0.001
mp-6610,0.057
mp-6613,0.002
mp-661,0.0
mp-662499,0.004
mp-662523,0.029
mp-662556,0.0
mp-662572,0.0
mp-6628,0.08
mp-6632,0.0
mp-6633,0.0
mp-6647,0.0
mp-6655,0.0
mp-665,0.0
mp-6660,0.0
mp-6667,0.006
mp-6678,0.011
mp-6680,0.027
mp-6686,0.0
mp-6687,0.0
mp-6692,0.0
mp-669367,0.012
mp-669381,0.104
mp-6693,0.038
mp-669426,0.005
mp-6694,0.0
mp-6695,0.0
mp-66,0.136
mp-6708,0.0
mp-6712,0.0
mp-672012,0.037
mp-672214,0.041
mp-672233,0.014
mp-672251,0.0
mp-672253,0.024
mp-672285,0.162
mp-672302,0.434
mp-672326,0.0
mp-672333,0.105
mp-672339,0.012
mp-672348,0.117
mp-672350,0.481
mp-672644,0.044
mp-672671,0.008
mp-672673,0.407
mp-672695,0.062
mp-672705,0.0
mp-672966,0.04
mp-672,0.0
mp-673070,0.079
mp-673071,0.037
mp-673092,0.044
mp-6730,0.0
mp-673118,0.065
mp-673168,0.681
mp-673244,0.111
mp-673245,0.008
mp-673624,0.032
mp-673633,0.017
mp-673658,0.102
mp-673682,0.007
mp-673698,0.25
mp-673705,0.178
mp-673798,0.007
mp-673808,0.154
mp-673833,0.0
mp-673837,0.02
mp-673845,0.03
mp-673874,0.045
mp-674176,0.218
mp-674324,0.081
mp-674328,0.0
mp-674333,0.0
mp-674334,0.121
mp-674341,0.184
mp-674350,0.065
mp-674352,0.046
mp-674366,0.021
mp-674395,0.021
mp-674420,0.001
mp-674459,0.0
mp-674463,0.223
mp-674477,0.081
mp-674478,0.05
mp-674508,0.002
mp-674513,0.252
mp-674514,0.01
mp-674531,0.01
mp-674537,0.242
mp-6745,0.041
mp-674644,0.62
mp-674646,0.126
mp-674804,0.045
mp-674849,0.002
mp-674981,0.065
mp-675010,0.079
mp-675011,0.0
mp-675012,0.107
mp-675020,0.0
mp-675022,0.012
mp-675067,0.169
mp-675068,0.144
mp-675100,0.025
mp-675104,0.0
mp-675120,0.0
mp-675124,0.014
mp-675146,0.021
mp-675152,0.063
mp-675172,0.068
mp-675179,0.066
mp-675180,0.018
mp-675189,0.011
mp-675199,0.009
mp-675209,0.068
mp-675244,0.001
mp-675250,0.105
mp-675266,0.106
mp-675283,0.001
mp-675293,0.016
mp-675324,0.076
mp-675342,0.055
mp-675349,0.0
mp-675374,0.0
mp-675406,0.017
mp-675418,0.051
mp-675426,0.054
mp-675450,0.108
mp-675464,0.078
mp-675488,0.013
mp-675489,0.327
mp-675511,0.042
mp-675524,0.003
mp-675531,0.024
mp-675539,0.002
mp-675543,0.0
mp-675556,0.095
mp-675569,0.006
mp-675606,0.083
mp-675618,0.643
mp-675620,0.032
mp-675623,0.068
mp-675625,0.012
mp-675634,0.069
mp-675638,0.027
mp-675645,0.062
mp-675651,0.0
mp-675654,0.106
mp-675668,0.002
mp-675677,0.001
